Train: Epoch [1/2000], Step [30/158]| g_loss: 19.225| d_loss: 1.999| gp_loss: 0.000| r_loss: 7.776| p_loss: 22.140| v_loss: 0.079| per_loss: 2.989 | a_loss: 0.000
Train: Epoch [950/2000], Step [120/158]| g_loss: 1.622| d_loss: 0.358| gp_loss: 0.059| r_loss: 0.470| p_loss: 0.342| v_loss: 0.078| per_loss: 1.578 | a_loss: 0.745
Train: Epoch [950/2000], Step [150/158]| g_loss: 1.599| d_loss: 0.364| gp_loss: 0.054| r_loss: 0.478| p_loss: 0.334| v_loss: 0.078| per_loss: 1.562 | a_loss: 0.719
Test: Epoch [950/2000]| g_loss: 0.851| r_loss: 0.461| p_loss: 0.426| v_loss: 0.060
Train: Epoch [951/2000], Step [30/158]| g_loss: 1.632| d_loss: 0.355| gp_loss: 0.049| r_loss: 0.490| p_loss: 0.341| v_loss: 0.079| per_loss: 1.572 | a_loss: 0.736
Train: Epoch [951/2000], Step [60/158]| g_loss: 1.535| d_loss: 0.423| gp_loss: 0.049| r_loss: 0.467| p_loss: 0.331| v_loss: 0.074| per_loss: 1.572 | a_loss: 0.672
Train: Epoch [951/2000], Step [90/158]| g_loss: 1.584| d_loss: 0.378| gp_loss: 0.050| r_loss: 0.473| p_loss: 0.341| v_loss: 0.077| per_loss: 1.551 | a_loss: 0.708
Train: Epoch [951/2000], Step [120/158]| g_loss: 1.589| d_loss: 0.399| gp_loss: 0.048| r_loss: 0.469| p_loss: 0.340| v_loss: 0.077| per_loss: 1.641 | a_loss: 0.709
Train: Epoch [951/2000], Step [150/158]| g_loss: 1.612| d_loss: 0.349| gp_loss: 0.051| r_loss: 0.472| p_loss: 0.337| v_loss: 0.074| per_loss: 1.564 | a_loss: 0.741
Train: Epoch [952/2000], Step [30/158]| g_loss: 1.626| d_loss: 0.407| gp_loss: 0.082| r_loss: 0.475| p_loss: 0.340| v_loss: 0.075| per_loss: 1.566 | a_loss: 0.749
Train: Epoch [952/2000], Step [60/158]| g_loss: 1.574| d_loss: 0.363| gp_loss: 0.048| r_loss: 0.470| p_loss: 0.324| v_loss: 0.074| per_loss: 1.530 | a_loss: 0.715
Train: Epoch [952/2000], Step [90/158]| g_loss: 1.588| d_loss: 0.365| gp_loss: 0.050| r_loss: 0.470| p_loss: 0.338| v_loss: 0.073| per_loss: 1.551 | a_loss: 0.720
Train: Epoch [952/2000], Step [120/158]| g_loss: 1.589| d_loss: 0.369| gp_loss: 0.047| r_loss: 0.474| p_loss: 0.322| v_loss: 0.072| per_loss: 1.539 | a_loss: 0.728
Train: Epoch [952/2000], Step [150/158]| g_loss: 1.558| d_loss: 0.390| gp_loss: 0.050| r_loss: 0.474| p_loss: 0.345| v_loss: 0.072| per_loss: 1.572 | a_loss: 0.683
Train: Epoch [953/2000], Step [30/158]| g_loss: 1.571| d_loss: 0.427| gp_loss: 0.084| r_loss: 0.472| p_loss: 0.334| v_loss: 0.074| per_loss: 1.559 | a_loss: 0.703
Train: Epoch [953/2000], Step [60/158]| g_loss: 1.566| d_loss: 0.398| gp_loss: 0.051| r_loss: 0.476| p_loss: 0.325| v_loss: 0.074| per_loss: 1.575 | a_loss: 0.696
Train: Epoch [953/2000], Step [90/158]| g_loss: 1.599| d_loss: 0.409| gp_loss: 0.053| r_loss: 0.474| p_loss: 0.350| v_loss: 0.073| per_loss: 1.593 | a_loss: 0.717
Train: Epoch [953/2000], Step [120/158]| g_loss: 1.654| d_loss: 0.350| gp_loss: 0.051| r_loss: 0.484| p_loss: 0.339| v_loss: 0.073| per_loss: 1.646 | a_loss: 0.762
Train: Epoch [953/2000], Step [150/158]| g_loss: 1.574| d_loss: 0.373| gp_loss: 0.055| r_loss: 0.474| p_loss: 0.332| v_loss: 0.073| per_loss: 1.657 | a_loss: 0.695
Train: Epoch [954/2000], Step [30/158]| g_loss: 1.568| d_loss: 0.558| gp_loss: 0.221| r_loss: 0.472| p_loss: 0.327| v_loss: 0.073| per_loss: 1.652 | a_loss: 0.694
Train: Epoch [954/2000], Step [60/158]| g_loss: 1.561| d_loss: 0.437| gp_loss: 0.051| r_loss: 0.475| p_loss: 0.330| v_loss: 0.073| per_loss: 1.586 | a_loss: 0.689
Train: Epoch [954/2000], Step [90/158]| g_loss: 1.555| d_loss: 0.483| gp_loss: 0.053| r_loss: 0.478| p_loss: 0.353| v_loss: 0.072| per_loss: 1.547 | a_loss: 0.674
Train: Epoch [954/2000], Step [120/158]| g_loss: 1.671| d_loss: 0.407| gp_loss: 0.048| r_loss: 0.498| p_loss: 0.368| v_loss: 0.076| per_loss: 1.654 | a_loss: 0.747
Train: Epoch [954/2000], Step [150/158]| g_loss: 1.521| d_loss: 0.554| gp_loss: 0.050| r_loss: 0.462| p_loss: 0.366| v_loss: 0.073| per_loss: 1.708 | a_loss: 0.632
Train: Epoch [955/2000], Step [30/158]| g_loss: 1.600| d_loss: 0.490| gp_loss: 0.133| r_loss: 0.473| p_loss: 0.371| v_loss: 0.072| per_loss: 1.612 | a_loss: 0.709
Train: Epoch [955/2000], Step [60/158]| g_loss: 1.536| d_loss: 0.477| gp_loss: 0.050| r_loss: 0.475| p_loss: 0.370| v_loss: 0.072| per_loss: 1.564 | a_loss: 0.648
Train: Epoch [955/2000], Step [90/158]| g_loss: 1.629| d_loss: 0.362| gp_loss: 0.049| r_loss: 0.484| p_loss: 0.340| v_loss: 0.065| per_loss: 1.582 | a_loss: 0.752
Train: Epoch [955/2000], Step [120/158]| g_loss: 1.606| d_loss: 0.378| gp_loss: 0.051| r_loss: 0.482| p_loss: 0.340| v_loss: 0.069| per_loss: 1.574 | a_loss: 0.728
Train: Epoch [955/2000], Step [150/158]| g_loss: 1.596| d_loss: 0.437| gp_loss: 0.052| r_loss: 0.478| p_loss: 0.341| v_loss: 0.071| per_loss: 1.522 | a_loss: 0.725
Train: Epoch [956/2000], Step [30/158]| g_loss: 1.597| d_loss: 0.468| gp_loss: 0.118| r_loss: 0.484| p_loss: 0.341| v_loss: 0.073| per_loss: 1.553 | a_loss: 0.715
Train: Epoch [956/2000], Step [60/158]| g_loss: 1.603| d_loss: 0.337| gp_loss: 0.046| r_loss: 0.482| p_loss: 0.311| v_loss: 0.070| per_loss: 1.528 | a_loss: 0.742
Train: Epoch [956/2000], Step [90/158]| g_loss: 1.511| d_loss: 0.481| gp_loss: 0.049| r_loss: 0.465| p_loss: 0.321| v_loss: 0.074| per_loss: 1.478 | a_loss: 0.663
Train: Epoch [956/2000], Step [120/158]| g_loss: 1.550| d_loss: 0.394| gp_loss: 0.052| r_loss: 0.468| p_loss: 0.338| v_loss: 0.075| per_loss: 1.579 | a_loss: 0.680
Train: Epoch [956/2000], Step [150/158]| g_loss: 1.595| d_loss: 0.352| gp_loss: 0.053| r_loss: 0.469| p_loss: 0.328| v_loss: 0.073| per_loss: 1.564 | a_loss: 0.733
Train: Epoch [957/2000], Step [30/158]| g_loss: 1.585| d_loss: 0.600| gp_loss: 0.206| r_loss: 0.480| p_loss: 0.332| v_loss: 0.070| per_loss: 1.536 | a_loss: 0.715
Train: Epoch [957/2000], Step [60/158]| g_loss: 1.591| d_loss: 0.329| gp_loss: 0.044| r_loss: 0.477| p_loss: 0.332| v_loss: 0.070| per_loss: 1.530 | a_loss: 0.724
Train: Epoch [957/2000], Step [90/158]| g_loss: 1.475| d_loss: 0.475| gp_loss: 0.051| r_loss: 0.463| p_loss: 0.336| v_loss: 0.070| per_loss: 1.649 | a_loss: 0.609
Train: Epoch [957/2000], Step [120/158]| g_loss: 1.583| d_loss: 0.364| gp_loss: 0.048| r_loss: 0.480| p_loss: 0.331| v_loss: 0.070| per_loss: 1.687 | a_loss: 0.698
Train: Epoch [957/2000], Step [150/158]| g_loss: 1.544| d_loss: 0.442| gp_loss: 0.048| r_loss: 0.469| p_loss: 0.334| v_loss: 0.068| per_loss: 1.643 | a_loss: 0.676
Train: Epoch [958/2000], Step [30/158]| g_loss: 1.512| d_loss: 0.477| gp_loss: 0.113| r_loss: 0.465| p_loss: 0.327| v_loss: 0.069| per_loss: 1.543 | a_loss: 0.661
Train: Epoch [958/2000], Step [60/158]| g_loss: 1.631| d_loss: 0.340| gp_loss: 0.048| r_loss: 0.471| p_loss: 0.338| v_loss: 0.071| per_loss: 1.676 | a_loss: 0.752
Train: Epoch [958/2000], Step [90/158]| g_loss: 1.566| d_loss: 0.396| gp_loss: 0.048| r_loss: 0.475| p_loss: 0.328| v_loss: 0.072| per_loss: 1.618 | a_loss: 0.693
Train: Epoch [958/2000], Step [120/158]| g_loss: 1.546| d_loss: 0.456| gp_loss: 0.047| r_loss: 0.472| p_loss: 0.336| v_loss: 0.073| per_loss: 1.542 | a_loss: 0.678
Train: Epoch [958/2000], Step [150/158]| g_loss: 1.579| d_loss: 0.402| gp_loss: 0.047| r_loss: 0.471| p_loss: 0.343| v_loss: 0.075| per_loss: 1.509 | a_loss: 0.710
Train: Epoch [959/2000], Step [30/158]| g_loss: 1.593| d_loss: 0.475| gp_loss: 0.128| r_loss: 0.478| p_loss: 0.331| v_loss: 0.072| per_loss: 1.555 | a_loss: 0.722
Train: Epoch [959/2000], Step [60/158]| g_loss: 1.586| d_loss: 0.406| gp_loss: 0.045| r_loss: 0.471| p_loss: 0.316| v_loss: 0.070| per_loss: 1.575 | a_loss: 0.729
Train: Epoch [959/2000], Step [90/158]| g_loss: 1.582| d_loss: 0.374| gp_loss: 0.045| r_loss: 0.473| p_loss: 0.325| v_loss: 0.071| per_loss: 1.555 | a_loss: 0.720
Train: Epoch [959/2000], Step [120/158]| g_loss: 1.613| d_loss: 0.356| gp_loss: 0.048| r_loss: 0.479| p_loss: 0.328| v_loss: 0.069| per_loss: 1.489 | a_loss: 0.752
Train: Epoch [959/2000], Step [150/158]| g_loss: 1.542| d_loss: 0.434| gp_loss: 0.049| r_loss: 0.470| p_loss: 0.322| v_loss: 0.072| per_loss: 1.564 | a_loss: 0.683
Train: Epoch [960/2000], Step [30/158]| g_loss: 1.519| d_loss: 0.527| gp_loss: 0.137| r_loss: 0.465| p_loss: 0.318| v_loss: 0.068| per_loss: 1.510 | a_loss: 0.676
Train: Epoch [960/2000], Step [60/158]| g_loss: 1.585| d_loss: 0.373| gp_loss: 0.046| r_loss: 0.476| p_loss: 0.326| v_loss: 0.068| per_loss: 1.515 | a_loss: 0.727
Train: Epoch [960/2000], Step [90/158]| g_loss: 1.533| d_loss: 0.402| gp_loss: 0.049| r_loss: 0.472| p_loss: 0.331| v_loss: 0.071| per_loss: 1.551 | a_loss: 0.669
Train: Epoch [960/2000], Step [120/158]| g_loss: 1.635| d_loss: 0.363| gp_loss: 0.044| r_loss: 0.484| p_loss: 0.317| v_loss: 0.068| per_loss: 1.513 | a_loss: 0.773
Train: Epoch [960/2000], Step [150/158]| g_loss: 1.509| d_loss: 0.500| gp_loss: 0.049| r_loss: 0.461| p_loss: 0.325| v_loss: 0.072| per_loss: 1.628 | a_loss: 0.650
Train: Epoch [961/2000], Step [30/158]| g_loss: 1.580| d_loss: 0.452| gp_loss: 0.105| r_loss: 0.470| p_loss: 0.340| v_loss: 0.070| per_loss: 1.545 | a_loss: 0.715
Train: Epoch [961/2000], Step [60/158]| g_loss: 1.648| d_loss: 0.297| gp_loss: 0.045| r_loss: 0.483| p_loss: 0.334| v_loss: 0.072| per_loss: 1.560 | a_loss: 0.770
Train: Epoch [961/2000], Step [90/158]| g_loss: 1.548| d_loss: 0.375| gp_loss: 0.043| r_loss: 0.477| p_loss: 0.322| v_loss: 0.068| per_loss: 1.538 | a_loss: 0.688
Train: Epoch [961/2000], Step [120/158]| g_loss: 1.566| d_loss: 0.476| gp_loss: 0.043| r_loss: 0.467| p_loss: 0.309| v_loss: 0.070| per_loss: 1.494 | a_loss: 0.725
Train: Epoch [961/2000], Step [150/158]| g_loss: 1.536| d_loss: 0.416| gp_loss: 0.044| r_loss: 0.468| p_loss: 0.317| v_loss: 0.071| per_loss: 1.619 | a_loss: 0.677
Train: Epoch [962/2000], Step [30/158]| g_loss: 1.548| d_loss: 0.525| gp_loss: 0.131| r_loss: 0.465| p_loss: 0.323| v_loss: 0.070| per_loss: 1.554 | a_loss: 0.696
Train: Epoch [962/2000], Step [60/158]| g_loss: 1.467| d_loss: 0.481| gp_loss: 0.044| r_loss: 0.455| p_loss: 0.318| v_loss: 0.070| per_loss: 1.566 | a_loss: 0.627
Train: Epoch [962/2000], Step [90/158]| g_loss: 1.565| d_loss: 0.407| gp_loss: 0.046| r_loss: 0.476| p_loss: 0.315| v_loss: 0.072| per_loss: 1.491 | a_loss: 0.709
Train: Epoch [962/2000], Step [120/158]| g_loss: 1.578| d_loss: 0.374| gp_loss: 0.048| r_loss: 0.474| p_loss: 0.303| v_loss: 0.069| per_loss: 1.482 | a_loss: 0.735
Train: Epoch [962/2000], Step [150/158]| g_loss: 1.556| d_loss: 0.402| gp_loss: 0.046| r_loss: 0.475| p_loss: 0.316| v_loss: 0.075| per_loss: 1.493 | a_loss: 0.698
Train: Epoch [963/2000], Step [30/158]| g_loss: 1.505| d_loss: 0.559| gp_loss: 0.096| r_loss: 0.461| p_loss: 0.318| v_loss: 0.072| per_loss: 1.547 | a_loss: 0.658
Train: Epoch [963/2000], Step [60/158]| g_loss: 1.595| d_loss: 0.357| gp_loss: 0.043| r_loss: 0.481| p_loss: 0.317| v_loss: 0.074| per_loss: 1.519 | a_loss: 0.730
Train: Epoch [963/2000], Step [90/158]| g_loss: 1.627| d_loss: 0.345| gp_loss: 0.042| r_loss: 0.474| p_loss: 0.333| v_loss: 0.071| per_loss: 1.621 | a_loss: 0.754
Train: Epoch [963/2000], Step [120/158]| g_loss: 1.574| d_loss: 0.387| gp_loss: 0.047| r_loss: 0.474| p_loss: 0.330| v_loss: 0.073| per_loss: 1.634 | a_loss: 0.699
Train: Epoch [963/2000], Step [150/158]| g_loss: 1.584| d_loss: 0.418| gp_loss: 0.050| r_loss: 0.475| p_loss: 0.333| v_loss: 0.069| per_loss: 1.585 | a_loss: 0.715
Train: Epoch [964/2000], Step [30/158]| g_loss: 1.536| d_loss: 0.458| gp_loss: 0.079| r_loss: 0.473| p_loss: 0.323| v_loss: 0.070| per_loss: 1.611 | a_loss: 0.669
Train: Epoch [964/2000], Step [60/158]| g_loss: 1.535| d_loss: 0.416| gp_loss: 0.048| r_loss: 0.475| p_loss: 0.343| v_loss: 0.069| per_loss: 1.551 | a_loss: 0.664
Train: Epoch [964/2000], Step [90/158]| g_loss: 1.695| d_loss: 0.292| gp_loss: 0.048| r_loss: 0.491| p_loss: 0.338| v_loss: 0.071| per_loss: 1.617 | a_loss: 0.801
Train: Epoch [964/2000], Step [120/158]| g_loss: 1.566| d_loss: 0.456| gp_loss: 0.051| r_loss: 0.480| p_loss: 0.350| v_loss: 0.068| per_loss: 1.631 | a_loss: 0.681
Train: Epoch [964/2000], Step [150/158]| g_loss: 1.564| d_loss: 0.515| gp_loss: 0.047| r_loss: 0.481| p_loss: 0.358| v_loss: 0.073| per_loss: 1.629 | a_loss: 0.668
Train: Epoch [965/2000], Step [30/158]| g_loss: 1.561| d_loss: 0.566| gp_loss: 0.147| r_loss: 0.474| p_loss: 0.344| v_loss: 0.073| per_loss: 1.621 | a_loss: 0.681
Train: Epoch [965/2000], Step [60/158]| g_loss: 1.604| d_loss: 0.336| gp_loss: 0.048| r_loss: 0.476| p_loss: 0.334| v_loss: 0.075| per_loss: 1.560 | a_loss: 0.729
Train: Epoch [965/2000], Step [90/158]| g_loss: 1.559| d_loss: 0.354| gp_loss: 0.048| r_loss: 0.473| p_loss: 0.315| v_loss: 0.067| per_loss: 1.545 | a_loss: 0.707
Train: Epoch [965/2000], Step [120/158]| g_loss: 1.614| d_loss: 0.334| gp_loss: 0.052| r_loss: 0.475| p_loss: 0.315| v_loss: 0.069| per_loss: 1.524 | a_loss: 0.760
Train: Epoch [965/2000], Step [150/158]| g_loss: 1.616| d_loss: 0.357| gp_loss: 0.047| r_loss: 0.481| p_loss: 0.325| v_loss: 0.073| per_loss: 1.553 | a_loss: 0.745
Train: Epoch [966/2000], Step [30/158]| g_loss: 1.525| d_loss: 0.539| gp_loss: 0.196| r_loss: 0.460| p_loss: 0.308| v_loss: 0.068| per_loss: 1.512 | a_loss: 0.692
Train: Epoch [966/2000], Step [60/158]| g_loss: 1.587| d_loss: 0.330| gp_loss: 0.048| r_loss: 0.470| p_loss: 0.316| v_loss: 0.075| per_loss: 1.561 | a_loss: 0.729
Train: Epoch [966/2000], Step [90/158]| g_loss: 1.584| d_loss: 0.352| gp_loss: 0.048| r_loss: 0.472| p_loss: 0.332| v_loss: 0.074| per_loss: 1.546 | a_loss: 0.717
Train: Epoch [966/2000], Step [120/158]| g_loss: 1.623| d_loss: 0.318| gp_loss: 0.049| r_loss: 0.478| p_loss: 0.314| v_loss: 0.071| per_loss: 1.592 | a_loss: 0.758
Train: Epoch [966/2000], Step [150/158]| g_loss: 1.584| d_loss: 0.349| gp_loss: 0.050| r_loss: 0.470| p_loss: 0.318| v_loss: 0.072| per_loss: 1.584 | a_loss: 0.724
Train: Epoch [967/2000], Step [30/158]| g_loss: 1.593| d_loss: 0.461| gp_loss: 0.167| r_loss: 0.476| p_loss: 0.310| v_loss: 0.073| per_loss: 1.583 | a_loss: 0.730
Train: Epoch [967/2000], Step [60/158]| g_loss: 1.601| d_loss: 0.333| gp_loss: 0.049| r_loss: 0.468| p_loss: 0.321| v_loss: 0.071| per_loss: 1.617 | a_loss: 0.741
Train: Epoch [967/2000], Step [90/158]| g_loss: 1.621| d_loss: 0.296| gp_loss: 0.051| r_loss: 0.479| p_loss: 0.314| v_loss: 0.073| per_loss: 1.593 | a_loss: 0.753
Train: Epoch [967/2000], Step [120/158]| g_loss: 1.614| d_loss: 0.335| gp_loss: 0.051| r_loss: 0.474| p_loss: 0.317| v_loss: 0.075| per_loss: 1.589 | a_loss: 0.747
Train: Epoch [967/2000], Step [150/158]| g_loss: 1.568| d_loss: 0.376| gp_loss: 0.050| r_loss: 0.473| p_loss: 0.322| v_loss: 0.077| per_loss: 1.561 | a_loss: 0.701
Train: Epoch [968/2000], Step [30/158]| g_loss: 1.497| d_loss: 0.504| gp_loss: 0.136| r_loss: 0.469| p_loss: 0.325| v_loss: 0.073| per_loss: 1.523 | a_loss: 0.641
Train: Epoch [968/2000], Step [60/158]| g_loss: 1.568| d_loss: 0.349| gp_loss: 0.050| r_loss: 0.471| p_loss: 0.311| v_loss: 0.074| per_loss: 1.522 | a_loss: 0.715
Train: Epoch [968/2000], Step [90/158]| g_loss: 1.588| d_loss: 0.380| gp_loss: 0.050| r_loss: 0.475| p_loss: 0.322| v_loss: 0.075| per_loss: 1.562 | a_loss: 0.721
Train: Epoch [968/2000], Step [120/158]| g_loss: 1.588| d_loss: 0.421| gp_loss: 0.049| r_loss: 0.479| p_loss: 0.320| v_loss: 0.072| per_loss: 1.647 | a_loss: 0.713
Train: Epoch [968/2000], Step [150/158]| g_loss: 1.587| d_loss: 0.353| gp_loss: 0.049| r_loss: 0.469| p_loss: 0.318| v_loss: 0.072| per_loss: 1.647 | a_loss: 0.723
Train: Epoch [969/2000], Step [30/158]| g_loss: 1.630| d_loss: 0.394| gp_loss: 0.112| r_loss: 0.483| p_loss: 0.318| v_loss: 0.071| per_loss: 1.611 | a_loss: 0.756
Train: Epoch [969/2000], Step [60/158]| g_loss: 1.621| d_loss: 0.302| gp_loss: 0.050| r_loss: 0.473| p_loss: 0.312| v_loss: 0.071| per_loss: 1.629 | a_loss: 0.757
Train: Epoch [969/2000], Step [90/158]| g_loss: 1.505| d_loss: 0.422| gp_loss: 0.051| r_loss: 0.462| p_loss: 0.329| v_loss: 0.074| per_loss: 1.545 | a_loss: 0.651
Train: Epoch [969/2000], Step [120/158]| g_loss: 1.598| d_loss: 0.354| gp_loss: 0.056| r_loss: 0.460| p_loss: 0.318| v_loss: 0.066| per_loss: 1.603 | a_loss: 0.753
Train: Epoch [969/2000], Step [150/158]| g_loss: 1.653| d_loss: 0.310| gp_loss: 0.054| r_loss: 0.483| p_loss: 0.320| v_loss: 0.071| per_loss: 1.713 | a_loss: 0.768
Train: Epoch [970/2000], Step [30/158]| g_loss: 1.599| d_loss: 0.432| gp_loss: 0.105| r_loss: 0.478| p_loss: 0.329| v_loss: 0.074| per_loss: 1.710 | a_loss: 0.711
Train: Epoch [970/2000], Step [60/158]| g_loss: 1.610| d_loss: 0.364| gp_loss: 0.050| r_loss: 0.474| p_loss: 0.321| v_loss: 0.076| per_loss: 1.655 | a_loss: 0.734
Train: Epoch [970/2000], Step [90/158]| g_loss: 1.555| d_loss: 0.399| gp_loss: 0.052| r_loss: 0.466| p_loss: 0.316| v_loss: 0.074| per_loss: 1.666 | a_loss: 0.690
Train: Epoch [970/2000], Step [120/158]| g_loss: 1.673| d_loss: 0.325| gp_loss: 0.050| r_loss: 0.479| p_loss: 0.313| v_loss: 0.078| per_loss: 1.677 | a_loss: 0.792
Train: Epoch [970/2000], Step [150/158]| g_loss: 1.621| d_loss: 0.375| gp_loss: 0.053| r_loss: 0.474| p_loss: 0.327| v_loss: 0.076| per_loss: 1.616 | a_loss: 0.746
Train: Epoch [971/2000], Step [30/158]| g_loss: 1.563| d_loss: 0.577| gp_loss: 0.154| r_loss: 0.470| p_loss: 0.339| v_loss: 0.076| per_loss: 1.565 | a_loss: 0.690
Train: Epoch [971/2000], Step [60/158]| g_loss: 1.691| d_loss: 0.313| gp_loss: 0.047| r_loss: 0.475| p_loss: 0.347| v_loss: 0.079| per_loss: 1.613 | a_loss: 0.801
Train: Epoch [971/2000], Step [90/158]| g_loss: 1.594| d_loss: 0.367| gp_loss: 0.049| r_loss: 0.472| p_loss: 0.332| v_loss: 0.077| per_loss: 1.574 | a_loss: 0.722
Train: Epoch [971/2000], Step [120/158]| g_loss: 1.564| d_loss: 0.372| gp_loss: 0.051| r_loss: 0.466| p_loss: 0.337| v_loss: 0.077| per_loss: 1.596 | a_loss: 0.693
Train: Epoch [971/2000], Step [150/158]| g_loss: 1.631| d_loss: 0.327| gp_loss: 0.052| r_loss: 0.479| p_loss: 0.321| v_loss: 0.072| per_loss: 1.569 | a_loss: 0.763
Train: Epoch [972/2000], Step [30/158]| g_loss: 1.550| d_loss: 0.501| gp_loss: 0.148| r_loss: 0.472| p_loss: 0.334| v_loss: 0.076| per_loss: 1.574 | a_loss: 0.678
Train: Epoch [972/2000], Step [60/158]| g_loss: 1.630| d_loss: 0.348| gp_loss: 0.044| r_loss: 0.478| p_loss: 0.316| v_loss: 0.070| per_loss: 1.596 | a_loss: 0.765
Train: Epoch [972/2000], Step [90/158]| g_loss: 1.513| d_loss: 0.428| gp_loss: 0.048| r_loss: 0.459| p_loss: 0.321| v_loss: 0.070| per_loss: 1.674 | a_loss: 0.657
Train: Epoch [972/2000], Step [120/158]| g_loss: 1.553| d_loss: 0.359| gp_loss: 0.050| r_loss: 0.466| p_loss: 0.321| v_loss: 0.071| per_loss: 1.681 | a_loss: 0.687
Train: Epoch [972/2000], Step [150/158]| g_loss: 1.703| d_loss: 0.281| gp_loss: 0.051| r_loss: 0.487| p_loss: 0.322| v_loss: 0.072| per_loss: 1.691 | a_loss: 0.813
Train: Epoch [973/2000], Step [30/158]| g_loss: 1.592| d_loss: 0.478| gp_loss: 0.146| r_loss: 0.475| p_loss: 0.314| v_loss: 0.070| per_loss: 1.603 | a_loss: 0.729
Train: Epoch [973/2000], Step [60/158]| g_loss: 1.526| d_loss: 0.465| gp_loss: 0.046| r_loss: 0.464| p_loss: 0.310| v_loss: 0.069| per_loss: 1.566 | a_loss: 0.683
Train: Epoch [973/2000], Step [90/158]| g_loss: 1.575| d_loss: 0.391| gp_loss: 0.042| r_loss: 0.472| p_loss: 0.330| v_loss: 0.072| per_loss: 1.606 | a_loss: 0.706
Train: Epoch [973/2000], Step [120/158]| g_loss: 1.630| d_loss: 0.341| gp_loss: 0.043| r_loss: 0.479| p_loss: 0.317| v_loss: 0.073| per_loss: 1.655 | a_loss: 0.755
Train: Epoch [973/2000], Step [150/158]| g_loss: 1.532| d_loss: 0.401| gp_loss: 0.044| r_loss: 0.468| p_loss: 0.310| v_loss: 0.073| per_loss: 1.547 | a_loss: 0.681
Train: Epoch [974/2000], Step [30/158]| g_loss: 1.590| d_loss: 0.483| gp_loss: 0.121| r_loss: 0.462| p_loss: 0.314| v_loss: 0.074| per_loss: 1.570 | a_loss: 0.740
Train: Epoch [974/2000], Step [60/158]| g_loss: 1.530| d_loss: 0.385| gp_loss: 0.046| r_loss: 0.464| p_loss: 0.318| v_loss: 0.070| per_loss: 1.538 | a_loss: 0.683
Train: Epoch [974/2000], Step [90/158]| g_loss: 1.649| d_loss: 0.322| gp_loss: 0.046| r_loss: 0.479| p_loss: 0.319| v_loss: 0.071| per_loss: 1.552 | a_loss: 0.784
Train: Epoch [974/2000], Step [120/158]| g_loss: 1.554| d_loss: 0.388| gp_loss: 0.048| r_loss: 0.459| p_loss: 0.320| v_loss: 0.076| per_loss: 1.581 | a_loss: 0.701
Train: Epoch [974/2000], Step [150/158]| g_loss: 1.604| d_loss: 0.367| gp_loss: 0.046| r_loss: 0.471| p_loss: 0.326| v_loss: 0.070| per_loss: 1.578 | a_loss: 0.742
Train: Epoch [975/2000], Step [30/158]| g_loss: 1.606| d_loss: 0.356| gp_loss: 0.087| r_loss: 0.473| p_loss: 0.315| v_loss: 0.074| per_loss: 1.526 | a_loss: 0.749
Train: Epoch [975/2000], Step [60/158]| g_loss: 1.560| d_loss: 0.396| gp_loss: 0.048| r_loss: 0.465| p_loss: 0.299| v_loss: 0.068| per_loss: 1.536 | a_loss: 0.724
Train: Epoch [975/2000], Step [90/158]| g_loss: 1.600| d_loss: 0.316| gp_loss: 0.046| r_loss: 0.470| p_loss: 0.321| v_loss: 0.073| per_loss: 1.553 | a_loss: 0.741
Train: Epoch [975/2000], Step [120/158]| g_loss: 1.578| d_loss: 0.377| gp_loss: 0.050| r_loss: 0.468| p_loss: 0.314| v_loss: 0.071| per_loss: 1.614 | a_loss: 0.721
Train: Epoch [975/2000], Step [150/158]| g_loss: 1.558| d_loss: 0.385| gp_loss: 0.046| r_loss: 0.467| p_loss: 0.312| v_loss: 0.075| per_loss: 1.572 | a_loss: 0.704
Train: Epoch [976/2000], Step [30/158]| g_loss: 1.561| d_loss: 0.435| gp_loss: 0.113| r_loss: 0.475| p_loss: 0.311| v_loss: 0.072| per_loss: 1.539 | a_loss: 0.704
Train: Epoch [976/2000], Step [60/158]| g_loss: 1.628| d_loss: 0.326| gp_loss: 0.042| r_loss: 0.472| p_loss: 0.308| v_loss: 0.070| per_loss: 1.551 | a_loss: 0.777
Train: Epoch [976/2000], Step [90/158]| g_loss: 1.501| d_loss: 0.400| gp_loss: 0.044| r_loss: 0.455| p_loss: 0.301| v_loss: 0.072| per_loss: 1.549 | a_loss: 0.668
Train: Epoch [976/2000], Step [120/158]| g_loss: 1.553| d_loss: 0.357| gp_loss: 0.048| r_loss: 0.470| p_loss: 0.295| v_loss: 0.070| per_loss: 1.595 | a_loss: 0.706
Train: Epoch [976/2000], Step [150/158]| g_loss: 1.583| d_loss: 0.315| gp_loss: 0.047| r_loss: 0.467| p_loss: 0.301| v_loss: 0.069| per_loss: 1.555 | a_loss: 0.741
Train: Epoch [977/2000], Step [30/158]| g_loss: 1.579| d_loss: 0.436| gp_loss: 0.122| r_loss: 0.474| p_loss: 0.295| v_loss: 0.069| per_loss: 1.525 | a_loss: 0.736
Train: Epoch [977/2000], Step [60/158]| g_loss: 1.502| d_loss: 0.432| gp_loss: 0.043| r_loss: 0.458| p_loss: 0.310| v_loss: 0.068| per_loss: 1.543 | a_loss: 0.667
