Train: Epoch [1/3000], Step [30/158]| g_loss: 52.784| d_loss: 1.998| gp_loss: 0.000| r_loss: 42.907| p_loss: 19.012| v_loss: 0.082| per_loss: 2.884 | a_loss: 0.000
Train: Epoch [1116/3000], Step [150/158]| g_loss: 0.822| d_loss: 0.524| gp_loss: 0.064| r_loss: 0.091| p_loss: 0.152| v_loss: 0.031| per_loss: 0.487 | a_loss: 0.576
Train: Epoch [1117/3000], Step [30/158]| g_loss: 0.844| d_loss: 0.603| gp_loss: 0.140| r_loss: 0.092| p_loss: 0.146| v_loss: 0.032| per_loss: 0.483 | a_loss: 0.600
Train: Epoch [1117/3000], Step [60/158]| g_loss: 0.803| d_loss: 0.555| gp_loss: 0.056| r_loss: 0.086| p_loss: 0.134| v_loss: 0.030| per_loss: 0.535 | a_loss: 0.566
Train: Epoch [1117/3000], Step [90/158]| g_loss: 0.765| d_loss: 0.588| gp_loss: 0.059| r_loss: 0.089| p_loss: 0.140| v_loss: 0.031| per_loss: 0.489 | a_loss: 0.526
Train: Epoch [1117/3000], Step [120/158]| g_loss: 0.847| d_loss: 0.553| gp_loss: 0.058| r_loss: 0.090| p_loss: 0.144| v_loss: 0.031| per_loss: 0.492 | a_loss: 0.605
Train: Epoch [1117/3000], Step [150/158]| g_loss: 0.757| d_loss: 0.618| gp_loss: 0.061| r_loss: 0.090| p_loss: 0.145| v_loss: 0.031| per_loss: 0.489 | a_loss: 0.515
Train: Epoch [1118/3000], Step [30/158]| g_loss: 0.706| d_loss: 0.789| gp_loss: 0.084| r_loss: 0.091| p_loss: 0.146| v_loss: 0.030| per_loss: 0.467 | a_loss: 0.465
Train: Epoch [1118/3000], Step [60/158]| g_loss: 0.832| d_loss: 0.584| gp_loss: 0.061| r_loss: 0.094| p_loss: 0.152| v_loss: 0.032| per_loss: 0.499 | a_loss: 0.580
Train: Epoch [1118/3000], Step [90/158]| g_loss: 0.753| d_loss: 0.616| gp_loss: 0.068| r_loss: 0.089| p_loss: 0.149| v_loss: 0.032| per_loss: 0.492 | a_loss: 0.509
Train: Epoch [1118/3000], Step [120/158]| g_loss: 0.830| d_loss: 0.585| gp_loss: 0.057| r_loss: 0.090| p_loss: 0.147| v_loss: 0.031| per_loss: 0.513 | a_loss: 0.584
Train: Epoch [1118/3000], Step [150/158]| g_loss: 0.832| d_loss: 0.521| gp_loss: 0.064| r_loss: 0.084| p_loss: 0.139| v_loss: 0.031| per_loss: 0.523 | a_loss: 0.594
Train: Epoch [1119/3000], Step [30/158]| g_loss: 0.798| d_loss: 0.696| gp_loss: 0.160| r_loss: 0.088| p_loss: 0.137| v_loss: 0.031| per_loss: 0.522 | a_loss: 0.558
Train: Epoch [1119/3000], Step [60/158]| g_loss: 0.805| d_loss: 0.564| gp_loss: 0.059| r_loss: 0.085| p_loss: 0.133| v_loss: 0.031| per_loss: 0.482 | a_loss: 0.574
Train: Epoch [1119/3000], Step [90/158]| g_loss: 0.792| d_loss: 0.533| gp_loss: 0.060| r_loss: 0.083| p_loss: 0.131| v_loss: 0.031| per_loss: 0.480 | a_loss: 0.564
Train: Epoch [1119/3000], Step [120/158]| g_loss: 0.762| d_loss: 0.598| gp_loss: 0.058| r_loss: 0.086| p_loss: 0.137| v_loss: 0.031| per_loss: 0.468 | a_loss: 0.529
Train: Epoch [1119/3000], Step [150/158]| g_loss: 0.849| d_loss: 0.578| gp_loss: 0.062| r_loss: 0.089| p_loss: 0.141| v_loss: 0.031| per_loss: 0.492 | a_loss: 0.610
Train: Epoch [1120/3000], Step [30/158]| g_loss: 0.844| d_loss: 0.573| gp_loss: 0.169| r_loss: 0.085| p_loss: 0.135| v_loss: 0.031| per_loss: 0.498 | a_loss: 0.610
Train: Epoch [1120/3000], Step [60/158]| g_loss: 0.781| d_loss: 0.651| gp_loss: 0.056| r_loss: 0.086| p_loss: 0.141| v_loss: 0.032| per_loss: 0.484 | a_loss: 0.544
Train: Epoch [1120/3000], Step [90/158]| g_loss: 0.768| d_loss: 0.599| gp_loss: 0.059| r_loss: 0.089| p_loss: 0.139| v_loss: 0.031| per_loss: 0.502 | a_loss: 0.528
Train: Epoch [1120/3000], Step [120/158]| g_loss: 0.848| d_loss: 0.583| gp_loss: 0.057| r_loss: 0.088| p_loss: 0.137| v_loss: 0.031| per_loss: 0.481 | a_loss: 0.612
Train: Epoch [1120/3000], Step [150/158]| g_loss: 0.738| d_loss: 0.598| gp_loss: 0.062| r_loss: 0.086| p_loss: 0.141| v_loss: 0.032| per_loss: 0.519 | a_loss: 0.498
Train: Epoch [1121/3000], Step [30/158]| g_loss: 0.863| d_loss: 0.613| gp_loss: 0.151| r_loss: 0.089| p_loss: 0.138| v_loss: 0.033| per_loss: 0.517 | a_loss: 0.620
Train: Epoch [1121/3000], Step [60/158]| g_loss: 0.793| d_loss: 0.639| gp_loss: 0.056| r_loss: 0.085| p_loss: 0.140| v_loss: 0.030| per_loss: 0.477 | a_loss: 0.560
Train: Epoch [1121/3000], Step [90/158]| g_loss: 0.797| d_loss: 0.566| gp_loss: 0.058| r_loss: 0.084| p_loss: 0.133| v_loss: 0.030| per_loss: 0.436 | a_loss: 0.573
Train: Epoch [1121/3000], Step [120/158]| g_loss: 0.785| d_loss: 0.605| gp_loss: 0.057| r_loss: 0.089| p_loss: 0.139| v_loss: 0.031| per_loss: 0.512 | a_loss: 0.545
Train: Epoch [1121/3000], Step [150/158]| g_loss: 0.769| d_loss: 0.560| gp_loss: 0.058| r_loss: 0.085| p_loss: 0.137| v_loss: 0.030| per_loss: 0.474 | a_loss: 0.538
Train: Epoch [1122/3000], Step [30/158]| g_loss: 0.873| d_loss: 0.581| gp_loss: 0.160| r_loss: 0.086| p_loss: 0.135| v_loss: 0.032| per_loss: 0.492 | a_loss: 0.638
Train: Epoch [1122/3000], Step [60/158]| g_loss: 0.760| d_loss: 0.566| gp_loss: 0.056| r_loss: 0.086| p_loss: 0.127| v_loss: 0.029| per_loss: 0.469 | a_loss: 0.535
Train: Epoch [1122/3000], Step [90/158]| g_loss: 0.788| d_loss: 0.604| gp_loss: 0.058| r_loss: 0.084| p_loss: 0.136| v_loss: 0.031| per_loss: 0.523 | a_loss: 0.553
Train: Epoch [1122/3000], Step [120/158]| g_loss: 0.768| d_loss: 0.639| gp_loss: 0.058| r_loss: 0.084| p_loss: 0.138| v_loss: 0.030| per_loss: 0.489 | a_loss: 0.536
Train: Epoch [1122/3000], Step [150/158]| g_loss: 0.788| d_loss: 0.590| gp_loss: 0.060| r_loss: 0.086| p_loss: 0.142| v_loss: 0.032| per_loss: 0.484 | a_loss: 0.551
Train: Epoch [1123/3000], Step [30/158]| g_loss: 0.827| d_loss: 0.663| gp_loss: 0.209| r_loss: 0.083| p_loss: 0.134| v_loss: 0.030| per_loss: 0.490 | a_loss: 0.597
Train: Epoch [1123/3000], Step [60/158]| g_loss: 0.734| d_loss: 0.624| gp_loss: 0.053| r_loss: 0.084| p_loss: 0.133| v_loss: 0.029| per_loss: 0.471 | a_loss: 0.507
Train: Epoch [1123/3000], Step [90/158]| g_loss: 0.789| d_loss: 0.575| gp_loss: 0.058| r_loss: 0.086| p_loss: 0.134| v_loss: 0.030| per_loss: 0.476 | a_loss: 0.558
Train: Epoch [1123/3000], Step [120/158]| g_loss: 0.803| d_loss: 0.578| gp_loss: 0.056| r_loss: 0.087| p_loss: 0.137| v_loss: 0.031| per_loss: 0.453 | a_loss: 0.571
Train: Epoch [1123/3000], Step [150/158]| g_loss: 0.773| d_loss: 0.591| gp_loss: 0.058| r_loss: 0.087| p_loss: 0.137| v_loss: 0.030| per_loss: 0.497 | a_loss: 0.538
Train: Epoch [1124/3000], Step [30/158]| g_loss: 0.783| d_loss: 0.698| gp_loss: 0.159| r_loss: 0.086| p_loss: 0.139| v_loss: 0.030| per_loss: 0.470 | a_loss: 0.551
Train: Epoch [1124/3000], Step [60/158]| g_loss: 0.743| d_loss: 0.604| gp_loss: 0.056| r_loss: 0.084| p_loss: 0.133| v_loss: 0.030| per_loss: 0.495 | a_loss: 0.512
Train: Epoch [1124/3000], Step [90/158]| g_loss: 0.807| d_loss: 0.530| gp_loss: 0.059| r_loss: 0.086| p_loss: 0.139| v_loss: 0.030| per_loss: 0.510 | a_loss: 0.571
Train: Epoch [1124/3000], Step [120/158]| g_loss: 0.838| d_loss: 0.565| gp_loss: 0.058| r_loss: 0.088| p_loss: 0.145| v_loss: 0.031| per_loss: 0.495 | a_loss: 0.598
Train: Epoch [1124/3000], Step [150/158]| g_loss: 0.840| d_loss: 0.596| gp_loss: 0.062| r_loss: 0.088| p_loss: 0.149| v_loss: 0.032| per_loss: 0.507 | a_loss: 0.594
Train: Epoch [1125/3000], Step [30/158]| g_loss: 0.811| d_loss: 0.654| gp_loss: 0.148| r_loss: 0.089| p_loss: 0.142| v_loss: 0.033| per_loss: 0.488 | a_loss: 0.570
Train: Epoch [1125/3000], Step [60/158]| g_loss: 0.765| d_loss: 0.584| gp_loss: 0.054| r_loss: 0.085| p_loss: 0.135| v_loss: 0.030| per_loss: 0.483 | a_loss: 0.534
Train: Epoch [1125/3000], Step [90/158]| g_loss: 0.803| d_loss: 0.511| gp_loss: 0.058| r_loss: 0.082| p_loss: 0.128| v_loss: 0.031| per_loss: 0.475 | a_loss: 0.578
Train: Epoch [1125/3000], Step [120/158]| g_loss: 0.761| d_loss: 0.615| gp_loss: 0.055| r_loss: 0.086| p_loss: 0.138| v_loss: 0.031| per_loss: 0.455 | a_loss: 0.530
Train: Epoch [1125/3000], Step [150/158]| g_loss: 0.779| d_loss: 0.599| gp_loss: 0.059| r_loss: 0.088| p_loss: 0.140| v_loss: 0.030| per_loss: 0.522 | a_loss: 0.539
Train: Epoch [1126/3000], Step [30/158]| g_loss: 0.756| d_loss: 0.704| gp_loss: 0.158| r_loss: 0.086| p_loss: 0.132| v_loss: 0.031| per_loss: 0.521 | a_loss: 0.522
Train: Epoch [1126/3000], Step [60/158]| g_loss: 0.842| d_loss: 0.509| gp_loss: 0.055| r_loss: 0.085| p_loss: 0.133| v_loss: 0.029| per_loss: 0.463 | a_loss: 0.615
Train: Epoch [1126/3000], Step [90/158]| g_loss: 0.792| d_loss: 0.534| gp_loss: 0.057| r_loss: 0.083| p_loss: 0.127| v_loss: 0.029| per_loss: 0.457 | a_loss: 0.570
Train: Epoch [1126/3000], Step [120/158]| g_loss: 0.766| d_loss: 0.623| gp_loss: 0.056| r_loss: 0.084| p_loss: 0.128| v_loss: 0.029| per_loss: 0.487 | a_loss: 0.540
Train: Epoch [1126/3000], Step [150/158]| g_loss: 0.779| d_loss: 0.575| gp_loss: 0.058| r_loss: 0.085| p_loss: 0.130| v_loss: 0.030| per_loss: 0.518 | a_loss: 0.547
Train: Epoch [1127/3000], Step [30/158]| g_loss: 0.779| d_loss: 0.661| gp_loss: 0.130| r_loss: 0.083| p_loss: 0.137| v_loss: 0.030| per_loss: 0.493 | a_loss: 0.547
Train: Epoch [1127/3000], Step [60/158]| g_loss: 0.807| d_loss: 0.593| gp_loss: 0.055| r_loss: 0.086| p_loss: 0.137| v_loss: 0.032| per_loss: 0.488 | a_loss: 0.572
Train: Epoch [1127/3000], Step [90/158]| g_loss: 0.742| d_loss: 0.631| gp_loss: 0.062| r_loss: 0.083| p_loss: 0.133| v_loss: 0.031| per_loss: 0.475 | a_loss: 0.513
Train: Epoch [1127/3000], Step [120/158]| g_loss: 0.775| d_loss: 0.548| gp_loss: 0.060| r_loss: 0.087| p_loss: 0.137| v_loss: 0.032| per_loss: 0.467 | a_loss: 0.541
Train: Epoch [1127/3000], Step [150/158]| g_loss: 0.859| d_loss: 0.534| gp_loss: 0.066| r_loss: 0.085| p_loss: 0.133| v_loss: 0.031| per_loss: 0.492 | a_loss: 0.628
Train: Epoch [1128/3000], Step [30/158]| g_loss: 0.781| d_loss: 0.648| gp_loss: 0.099| r_loss: 0.089| p_loss: 0.142| v_loss: 0.032| per_loss: 0.507 | a_loss: 0.538
Train: Epoch [1128/3000], Step [60/158]| g_loss: 0.830| d_loss: 0.577| gp_loss: 0.063| r_loss: 0.087| p_loss: 0.144| v_loss: 0.031| per_loss: 0.503 | a_loss: 0.590
Train: Epoch [1128/3000], Step [90/158]| g_loss: 0.841| d_loss: 0.584| gp_loss: 0.063| r_loss: 0.085| p_loss: 0.139| v_loss: 0.031| per_loss: 0.462 | a_loss: 0.609
Train: Epoch [1128/3000], Step [120/158]| g_loss: 0.781| d_loss: 0.575| gp_loss: 0.065| r_loss: 0.084| p_loss: 0.132| v_loss: 0.030| per_loss: 0.480 | a_loss: 0.553
Train: Epoch [1128/3000], Step [150/158]| g_loss: 0.780| d_loss: 0.566| gp_loss: 0.065| r_loss: 0.082| p_loss: 0.136| v_loss: 0.029| per_loss: 0.489 | a_loss: 0.552
Train: Epoch [1129/3000], Step [30/158]| g_loss: 0.812| d_loss: 0.621| gp_loss: 0.179| r_loss: 0.086| p_loss: 0.135| v_loss: 0.030| per_loss: 0.486 | a_loss: 0.580
Train: Epoch [1129/3000], Step [60/158]| g_loss: 0.833| d_loss: 0.599| gp_loss: 0.060| r_loss: 0.085| p_loss: 0.138| v_loss: 0.031| per_loss: 0.468 | a_loss: 0.601
Train: Epoch [1129/3000], Step [90/158]| g_loss: 0.707| d_loss: 0.668| gp_loss: 0.062| r_loss: 0.083| p_loss: 0.136| v_loss: 0.031| per_loss: 0.493 | a_loss: 0.476
Train: Epoch [1129/3000], Step [120/158]| g_loss: 0.838| d_loss: 0.543| gp_loss: 0.058| r_loss: 0.087| p_loss: 0.135| v_loss: 0.032| per_loss: 0.489 | a_loss: 0.603
Train: Epoch [1129/3000], Step [150/158]| g_loss: 0.788| d_loss: 0.602| gp_loss: 0.061| r_loss: 0.087| p_loss: 0.139| v_loss: 0.032| per_loss: 0.500 | a_loss: 0.549
Train: Epoch [1130/3000], Step [30/158]| g_loss: 0.809| d_loss: 0.602| gp_loss: 0.148| r_loss: 0.081| p_loss: 0.125| v_loss: 0.029| per_loss: 0.487 | a_loss: 0.588
Train: Epoch [1130/3000], Step [60/158]| g_loss: 0.742| d_loss: 0.655| gp_loss: 0.058| r_loss: 0.084| p_loss: 0.131| v_loss: 0.029| per_loss: 0.460 | a_loss: 0.518
Train: Epoch [1130/3000], Step [90/158]| g_loss: 0.820| d_loss: 0.556| gp_loss: 0.063| r_loss: 0.084| p_loss: 0.127| v_loss: 0.030| per_loss: 0.515 | a_loss: 0.591
Train: Epoch [1130/3000], Step [120/158]| g_loss: 0.797| d_loss: 0.542| gp_loss: 0.059| r_loss: 0.083| p_loss: 0.131| v_loss: 0.029| per_loss: 0.486 | a_loss: 0.571
Train: Epoch [1130/3000], Step [150/158]| g_loss: 0.847| d_loss: 0.583| gp_loss: 0.060| r_loss: 0.086| p_loss: 0.139| v_loss: 0.031| per_loss: 0.492 | a_loss: 0.611
Train: Epoch [1131/3000], Step [30/158]| g_loss: 0.816| d_loss: 0.686| gp_loss: 0.158| r_loss: 0.093| p_loss: 0.143| v_loss: 0.032| per_loss: 0.511 | a_loss: 0.568
Train: Epoch [1131/3000], Step [60/158]| g_loss: 0.759| d_loss: 0.609| gp_loss: 0.053| r_loss: 0.087| p_loss: 0.140| v_loss: 0.032| per_loss: 0.521 | a_loss: 0.518
Train: Epoch [1131/3000], Step [90/158]| g_loss: 0.780| d_loss: 0.567| gp_loss: 0.060| r_loss: 0.084| p_loss: 0.134| v_loss: 0.031| per_loss: 0.498 | a_loss: 0.548
Train: Epoch [1131/3000], Step [120/158]| g_loss: 0.838| d_loss: 0.543| gp_loss: 0.059| r_loss: 0.083| p_loss: 0.135| v_loss: 0.032| per_loss: 0.501 | a_loss: 0.606
Train: Epoch [1131/3000], Step [150/158]| g_loss: 0.806| d_loss: 0.578| gp_loss: 0.063| r_loss: 0.089| p_loss: 0.144| v_loss: 0.030| per_loss: 0.496 | a_loss: 0.565
Train: Epoch [1132/3000], Step [30/158]| g_loss: 0.845| d_loss: 0.634| gp_loss: 0.159| r_loss: 0.087| p_loss: 0.151| v_loss: 0.030| per_loss: 0.478 | a_loss: 0.605
Train: Epoch [1132/3000], Step [60/158]| g_loss: 0.786| d_loss: 0.609| gp_loss: 0.056| r_loss: 0.091| p_loss: 0.146| v_loss: 0.031| per_loss: 0.484 | a_loss: 0.543
Train: Epoch [1132/3000], Step [90/158]| g_loss: 0.812| d_loss: 0.511| gp_loss: 0.059| r_loss: 0.085| p_loss: 0.135| v_loss: 0.029| per_loss: 0.537 | a_loss: 0.577
Train: Epoch [1132/3000], Step [120/158]| g_loss: 0.833| d_loss: 0.568| gp_loss: 0.057| r_loss: 0.085| p_loss: 0.135| v_loss: 0.030| per_loss: 0.508 | a_loss: 0.600
Train: Epoch [1132/3000], Step [150/158]| g_loss: 0.735| d_loss: 0.692| gp_loss: 0.059| r_loss: 0.085| p_loss: 0.137| v_loss: 0.028| per_loss: 0.490 | a_loss: 0.504
Train: Epoch [1133/3000], Step [30/158]| g_loss: 0.829| d_loss: 0.656| gp_loss: 0.196| r_loss: 0.085| p_loss: 0.137| v_loss: 0.030| per_loss: 0.510 | a_loss: 0.594
Train: Epoch [1133/3000], Step [60/158]| g_loss: 0.826| d_loss: 0.534| gp_loss: 0.056| r_loss: 0.085| p_loss: 0.136| v_loss: 0.030| per_loss: 0.513 | a_loss: 0.593
Train: Epoch [1133/3000], Step [90/158]| g_loss: 0.786| d_loss: 0.645| gp_loss: 0.059| r_loss: 0.087| p_loss: 0.137| v_loss: 0.029| per_loss: 0.465 | a_loss: 0.554
Train: Epoch [1133/3000], Step [120/158]| g_loss: 0.812| d_loss: 0.571| gp_loss: 0.057| r_loss: 0.087| p_loss: 0.138| v_loss: 0.029| per_loss: 0.492 | a_loss: 0.578
Train: Epoch [1133/3000], Step [150/158]| g_loss: 0.815| d_loss: 0.572| gp_loss: 0.060| r_loss: 0.088| p_loss: 0.142| v_loss: 0.030| per_loss: 0.506 | a_loss: 0.575
Train: Epoch [1134/3000], Step [30/158]| g_loss: 0.771| d_loss: 0.640| gp_loss: 0.131| r_loss: 0.086| p_loss: 0.139| v_loss: 0.030| per_loss: 0.501 | a_loss: 0.536
Train: Epoch [1134/3000], Step [60/158]| g_loss: 0.818| d_loss: 0.538| gp_loss: 0.055| r_loss: 0.086| p_loss: 0.132| v_loss: 0.029| per_loss: 0.472 | a_loss: 0.590
Train: Epoch [1134/3000], Step [90/158]| g_loss: 0.727| d_loss: 0.704| gp_loss: 0.055| r_loss: 0.084| p_loss: 0.128| v_loss: 0.028| per_loss: 0.477 | a_loss: 0.503
Train: Epoch [1134/3000], Step [120/158]| g_loss: 0.722| d_loss: 0.563| gp_loss: 0.057| r_loss: 0.085| p_loss: 0.134| v_loss: 0.030| per_loss: 0.498 | a_loss: 0.491
Train: Epoch [1134/3000], Step [150/158]| g_loss: 0.852| d_loss: 0.604| gp_loss: 0.058| r_loss: 0.084| p_loss: 0.143| v_loss: 0.031| per_loss: 0.472 | a_loss: 0.619
Train: Epoch [1135/3000], Step [30/158]| g_loss: 0.815| d_loss: 0.740| gp_loss: 0.270| r_loss: 0.086| p_loss: 0.138| v_loss: 0.031| per_loss: 0.510 | a_loss: 0.578
Train: Epoch [1135/3000], Step [60/158]| g_loss: 0.772| d_loss: 0.567| gp_loss: 0.052| r_loss: 0.084| p_loss: 0.133| v_loss: 0.029| per_loss: 0.494 | a_loss: 0.542
Train: Epoch [1135/3000], Step [90/158]| g_loss: 0.794| d_loss: 0.568| gp_loss: 0.054| r_loss: 0.085| p_loss: 0.131| v_loss: 0.028| per_loss: 0.482 | a_loss: 0.567
Train: Epoch [1135/3000], Step [120/158]| g_loss: 0.775| d_loss: 0.548| gp_loss: 0.056| r_loss: 0.084| p_loss: 0.130| v_loss: 0.029| per_loss: 0.470 | a_loss: 0.550
Train: Epoch [1135/3000], Step [150/158]| g_loss: 0.756| d_loss: 0.666| gp_loss: 0.051| r_loss: 0.081| p_loss: 0.130| v_loss: 0.029| per_loss: 0.487 | a_loss: 0.533
Train: Epoch [1136/3000], Step [30/158]| g_loss: 0.785| d_loss: 0.614| gp_loss: 0.119| r_loss: 0.085| p_loss: 0.132| v_loss: 0.029| per_loss: 0.486 | a_loss: 0.557
Train: Epoch [1136/3000], Step [60/158]| g_loss: 0.789| d_loss: 0.623| gp_loss: 0.055| r_loss: 0.087| p_loss: 0.135| v_loss: 0.029| per_loss: 0.509 | a_loss: 0.554
Train: Epoch [1136/3000], Step [90/158]| g_loss: 0.803| d_loss: 0.555| gp_loss: 0.052| r_loss: 0.085| p_loss: 0.133| v_loss: 0.029| per_loss: 0.525 | a_loss: 0.570
Train: Epoch [1136/3000], Step [120/158]| g_loss: 0.846| d_loss: 0.568| gp_loss: 0.056| r_loss: 0.085| p_loss: 0.139| v_loss: 0.028| per_loss: 0.488 | a_loss: 0.614
Train: Epoch [1136/3000], Step [150/158]| g_loss: 0.747| d_loss: 0.630| gp_loss: 0.057| r_loss: 0.090| p_loss: 0.141| v_loss: 0.029| per_loss: 0.484 | a_loss: 0.510
Train: Epoch [1137/3000], Step [30/158]| g_loss: 0.794| d_loss: 0.653| gp_loss: 0.096| r_loss: 0.089| p_loss: 0.143| v_loss: 0.030| per_loss: 0.508 | a_loss: 0.552
Train: Epoch [1137/3000], Step [60/158]| g_loss: 0.727| d_loss: 0.684| gp_loss: 0.055| r_loss: 0.088| p_loss: 0.142| v_loss: 0.029| per_loss: 0.495 | a_loss: 0.491
Train: Epoch [1137/3000], Step [90/158]| g_loss: 0.796| d_loss: 0.554| gp_loss: 0.052| r_loss: 0.081| p_loss: 0.129| v_loss: 0.029| per_loss: 0.510 | a_loss: 0.571
Train: Epoch [1137/3000], Step [120/158]| g_loss: 0.782| d_loss: 0.549| gp_loss: 0.061| r_loss: 0.086| p_loss: 0.132| v_loss: 0.029| per_loss: 0.475 | a_loss: 0.554
Train: Epoch [1137/3000], Step [150/158]| g_loss: 0.816| d_loss: 0.557| gp_loss: 0.058| r_loss: 0.087| p_loss: 0.136| v_loss: 0.029| per_loss: 0.494 | a_loss: 0.583
Train: Epoch [1138/3000], Step [30/158]| g_loss: 0.768| d_loss: 0.707| gp_loss: 0.099| r_loss: 0.091| p_loss: 0.142| v_loss: 0.031| per_loss: 0.515 | a_loss: 0.524
Train: Epoch [1138/3000], Step [60/158]| g_loss: 0.902| d_loss: 0.506| gp_loss: 0.057| r_loss: 0.092| p_loss: 0.150| v_loss: 0.030| per_loss: 0.505 | a_loss: 0.654
Train: Epoch [1138/3000], Step [90/158]| g_loss: 0.745| d_loss: 0.668| gp_loss: 0.058| r_loss: 0.088| p_loss: 0.139| v_loss: 0.029| per_loss: 0.485 | a_loss: 0.510
Train: Epoch [1138/3000], Step [120/158]| g_loss: 0.802| d_loss: 0.567| gp_loss: 0.063| r_loss: 0.087| p_loss: 0.140| v_loss: 0.030| per_loss: 0.514 | a_loss: 0.563
Train: Epoch [1138/3000], Step [150/158]| g_loss: 0.737| d_loss: 0.618| gp_loss: 0.063| r_loss: 0.085| p_loss: 0.138| v_loss: 0.028| per_loss: 0.483 | a_loss: 0.506
Train: Epoch [1139/3000], Step [30/158]| g_loss: 0.779| d_loss: 0.698| gp_loss: 0.183| r_loss: 0.086| p_loss: 0.137| v_loss: 0.030| per_loss: 0.475 | a_loss: 0.547
Train: Epoch [1139/3000], Step [60/158]| g_loss: 0.787| d_loss: 0.586| gp_loss: 0.055| r_loss: 0.084| p_loss: 0.132| v_loss: 0.029| per_loss: 0.486 | a_loss: 0.560
Train: Epoch [1139/3000], Step [90/158]| g_loss: 0.750| d_loss: 0.651| gp_loss: 0.057| r_loss: 0.082| p_loss: 0.133| v_loss: 0.028| per_loss: 0.499 | a_loss: 0.524
Train: Epoch [1139/3000], Step [120/158]| g_loss: 0.759| d_loss: 0.542| gp_loss: 0.058| r_loss: 0.085| p_loss: 0.131| v_loss: 0.029| per_loss: 0.487 | a_loss: 0.531
Train: Epoch [1139/3000], Step [150/158]| g_loss: 0.872| d_loss: 0.565| gp_loss: 0.058| r_loss: 0.086| p_loss: 0.131| v_loss: 0.029| per_loss: 0.535 | a_loss: 0.639
Train: Epoch [1140/3000], Step [30/158]| g_loss: 0.724| d_loss: 0.716| gp_loss: 0.165| r_loss: 0.082| p_loss: 0.128| v_loss: 0.029| per_loss: 0.472 | a_loss: 0.501
Train: Epoch [1140/3000], Step [60/158]| g_loss: 0.830| d_loss: 0.571| gp_loss: 0.054| r_loss: 0.086| p_loss: 0.136| v_loss: 0.030| per_loss: 0.501 | a_loss: 0.597
Train: Epoch [1140/3000], Step [90/158]| g_loss: 0.741| d_loss: 0.574| gp_loss: 0.055| r_loss: 0.096| p_loss: 0.145| v_loss: 0.030| per_loss: 0.472 | a_loss: 0.496
Train: Epoch [1140/3000], Step [120/158]| g_loss: 0.833| d_loss: 0.565| gp_loss: 0.057| r_loss: 0.093| p_loss: 0.141| v_loss: 0.029| per_loss: 0.490 | a_loss: 0.591
Train: Epoch [1140/3000], Step [150/158]| g_loss: 0.785| d_loss: 0.594| gp_loss: 0.059| r_loss: 0.085| p_loss: 0.131| v_loss: 0.029| per_loss: 0.522 | a_loss: 0.553
Train: Epoch [1141/3000], Step [30/158]| g_loss: 0.790| d_loss: 0.670| gp_loss: 0.139| r_loss: 0.088| p_loss: 0.141| v_loss: 0.031| per_loss: 0.484 | a_loss: 0.552
Train: Epoch [1141/3000], Step [60/158]| g_loss: 0.871| d_loss: 0.447| gp_loss: 0.058| r_loss: 0.086| p_loss: 0.134| v_loss: 0.031| per_loss: 0.530 | a_loss: 0.634
Train: Epoch [1141/3000], Step [90/158]| g_loss: 0.795| d_loss: 0.638| gp_loss: 0.057| r_loss: 0.086| p_loss: 0.140| v_loss: 0.028| per_loss: 0.500 | a_loss: 0.560
Train: Epoch [1141/3000], Step [120/158]| g_loss: 0.737| d_loss: 0.664| gp_loss: 0.061| r_loss: 0.088| p_loss: 0.145| v_loss: 0.028| per_loss: 0.497 | a_loss: 0.498
Train: Epoch [1141/3000], Step [150/158]| g_loss: 0.805| d_loss: 0.516| gp_loss: 0.061| r_loss: 0.091| p_loss: 0.147| v_loss: 0.029| per_loss: 0.474 | a_loss: 0.565
Train: Epoch [1142/3000], Step [30/158]| g_loss: 0.744| d_loss: 0.765| gp_loss: 0.149| r_loss: 0.086| p_loss: 0.142| v_loss: 0.027| per_loss: 0.491 | a_loss: 0.510
Train: Epoch [1142/3000], Step [60/158]| g_loss: 0.770| d_loss: 0.658| gp_loss: 0.061| r_loss: 0.089| p_loss: 0.144| v_loss: 0.029| per_loss: 0.526 | a_loss: 0.527
Train: Epoch [1142/3000], Step [90/158]| g_loss: 0.760| d_loss: 0.676| gp_loss: 0.055| r_loss: 0.088| p_loss: 0.137| v_loss: 0.029| per_loss: 0.502 | a_loss: 0.525
Train: Epoch [1142/3000], Step [120/158]| g_loss: 0.834| d_loss: 0.524| gp_loss: 0.066| r_loss: 0.088| p_loss: 0.147| v_loss: 0.030| per_loss: 0.494 | a_loss: 0.593
Train: Epoch [1142/3000], Step [150/158]| g_loss: 0.815| d_loss: 0.560| gp_loss: 0.058| r_loss: 0.088| p_loss: 0.147| v_loss: 0.030| per_loss: 0.471 | a_loss: 0.576
Train: Epoch [1143/3000], Step [30/158]| g_loss: 0.811| d_loss: 0.687| gp_loss: 0.157| r_loss: 0.085| p_loss: 0.138| v_loss: 0.029| per_loss: 0.472 | a_loss: 0.581
Train: Epoch [1143/3000], Step [60/158]| g_loss: 0.868| d_loss: 0.506| gp_loss: 0.055| r_loss: 0.083| p_loss: 0.137| v_loss: 0.030| per_loss: 0.532 | a_loss: 0.634
