Train: Epoch [1/2000], Step [30/158]| g_loss: 17.206| d_loss: 2.000| gp_loss: 0.000| r_loss: 7.526| p_loss: 18.620| v_loss: 0.082| per_loss: 2.874 | a_loss: 0.000
Train: Epoch [836/2000], Step [120/158]| g_loss: 0.786| d_loss: 0.681| gp_loss: 0.054| r_loss: 0.047| p_loss: 0.240| v_loss: 0.041| per_loss: 0.745 | a_loss: 0.503
Train: Epoch [836/2000], Step [150/158]| g_loss: 0.886| d_loss: 0.567| gp_loss: 0.056| r_loss: 0.045| p_loss: 0.235| v_loss: 0.040| per_loss: 0.776 | a_loss: 0.606
Train: Epoch [837/2000], Step [30/158]| g_loss: 0.825| d_loss: 0.714| gp_loss: 0.158| r_loss: 0.045| p_loss: 0.243| v_loss: 0.041| per_loss: 0.786 | a_loss: 0.540
Train: Epoch [837/2000], Step [60/158]| g_loss: 0.785| d_loss: 0.665| gp_loss: 0.050| r_loss: 0.044| p_loss: 0.237| v_loss: 0.041| per_loss: 0.727 | a_loss: 0.508
Train: Epoch [837/2000], Step [90/158]| g_loss: 0.858| d_loss: 0.570| gp_loss: 0.051| r_loss: 0.046| p_loss: 0.243| v_loss: 0.042| per_loss: 0.793 | a_loss: 0.569
Train: Epoch [837/2000], Step [120/158]| g_loss: 0.880| d_loss: 0.485| gp_loss: 0.053| r_loss: 0.046| p_loss: 0.239| v_loss: 0.040| per_loss: 0.766 | a_loss: 0.598
Train: Epoch [837/2000], Step [150/158]| g_loss: 0.901| d_loss: 0.545| gp_loss: 0.053| r_loss: 0.047| p_loss: 0.243| v_loss: 0.039| per_loss: 0.737 | a_loss: 0.620
Train: Epoch [838/2000], Step [30/158]| g_loss: 0.865| d_loss: 0.598| gp_loss: 0.121| r_loss: 0.044| p_loss: 0.233| v_loss: 0.041| per_loss: 0.775 | a_loss: 0.586
Train: Epoch [838/2000], Step [60/158]| g_loss: 0.881| d_loss: 0.575| gp_loss: 0.048| r_loss: 0.049| p_loss: 0.246| v_loss: 0.042| per_loss: 0.712 | a_loss: 0.596
Train: Epoch [838/2000], Step [90/158]| g_loss: 0.746| d_loss: 0.679| gp_loss: 0.055| r_loss: 0.044| p_loss: 0.229| v_loss: 0.038| per_loss: 0.777 | a_loss: 0.471
Train: Epoch [838/2000], Step [120/158]| g_loss: 0.845| d_loss: 0.579| gp_loss: 0.055| r_loss: 0.047| p_loss: 0.248| v_loss: 0.042| per_loss: 0.751 | a_loss: 0.557
Train: Epoch [838/2000], Step [150/158]| g_loss: 0.849| d_loss: 0.587| gp_loss: 0.055| r_loss: 0.043| p_loss: 0.238| v_loss: 0.043| per_loss: 0.794 | a_loss: 0.564
Train: Epoch [839/2000], Step [30/158]| g_loss: 0.839| d_loss: 0.660| gp_loss: 0.127| r_loss: 0.048| p_loss: 0.238| v_loss: 0.041| per_loss: 0.732 | a_loss: 0.559
Train: Epoch [839/2000], Step [60/158]| g_loss: 0.861| d_loss: 0.568| gp_loss: 0.054| r_loss: 0.045| p_loss: 0.232| v_loss: 0.039| per_loss: 0.757 | a_loss: 0.585
Train: Epoch [839/2000], Step [90/158]| g_loss: 0.861| d_loss: 0.544| gp_loss: 0.057| r_loss: 0.046| p_loss: 0.237| v_loss: 0.040| per_loss: 0.769 | a_loss: 0.580
Train: Epoch [839/2000], Step [120/158]| g_loss: 0.824| d_loss: 0.662| gp_loss: 0.059| r_loss: 0.045| p_loss: 0.246| v_loss: 0.039| per_loss: 0.727 | a_loss: 0.545
Train: Epoch [839/2000], Step [150/158]| g_loss: 0.824| d_loss: 0.635| gp_loss: 0.055| r_loss: 0.045| p_loss: 0.245| v_loss: 0.041| per_loss: 0.799 | a_loss: 0.536
Train: Epoch [840/2000], Step [30/158]| g_loss: 0.838| d_loss: 0.665| gp_loss: 0.121| r_loss: 0.046| p_loss: 0.242| v_loss: 0.040| per_loss: 0.763 | a_loss: 0.555
Train: Epoch [840/2000], Step [60/158]| g_loss: 0.905| d_loss: 0.463| gp_loss: 0.054| r_loss: 0.046| p_loss: 0.235| v_loss: 0.042| per_loss: 0.750 | a_loss: 0.625
Train: Epoch [840/2000], Step [90/158]| g_loss: 0.780| d_loss: 0.721| gp_loss: 0.054| r_loss: 0.045| p_loss: 0.236| v_loss: 0.039| per_loss: 0.751 | a_loss: 0.503
Train: Epoch [840/2000], Step [120/158]| g_loss: 0.800| d_loss: 0.637| gp_loss: 0.053| r_loss: 0.043| p_loss: 0.236| v_loss: 0.041| per_loss: 0.738 | a_loss: 0.524
Train: Epoch [840/2000], Step [150/158]| g_loss: 0.818| d_loss: 0.597| gp_loss: 0.057| r_loss: 0.047| p_loss: 0.235| v_loss: 0.041| per_loss: 0.759 | a_loss: 0.537
Train: Epoch [841/2000], Step [30/158]| g_loss: 0.782| d_loss: 0.701| gp_loss: 0.113| r_loss: 0.044| p_loss: 0.221| v_loss: 0.039| per_loss: 0.750 | a_loss: 0.513
Train: Epoch [841/2000], Step [60/158]| g_loss: 0.872| d_loss: 0.530| gp_loss: 0.055| r_loss: 0.045| p_loss: 0.233| v_loss: 0.040| per_loss: 0.796 | a_loss: 0.591
Train: Epoch [841/2000], Step [90/158]| g_loss: 0.876| d_loss: 0.555| gp_loss: 0.059| r_loss: 0.046| p_loss: 0.234| v_loss: 0.040| per_loss: 0.780 | a_loss: 0.595
Train: Epoch [841/2000], Step [120/158]| g_loss: 0.783| d_loss: 0.640| gp_loss: 0.057| r_loss: 0.046| p_loss: 0.239| v_loss: 0.041| per_loss: 0.758 | a_loss: 0.501
Train: Epoch [841/2000], Step [150/158]| g_loss: 0.839| d_loss: 0.618| gp_loss: 0.061| r_loss: 0.046| p_loss: 0.241| v_loss: 0.042| per_loss: 0.728 | a_loss: 0.558
Train: Epoch [842/2000], Step [30/158]| g_loss: 0.837| d_loss: 0.682| gp_loss: 0.155| r_loss: 0.044| p_loss: 0.243| v_loss: 0.040| per_loss: 0.766 | a_loss: 0.555
Train: Epoch [842/2000], Step [60/158]| g_loss: 0.870| d_loss: 0.628| gp_loss: 0.057| r_loss: 0.044| p_loss: 0.250| v_loss: 0.041| per_loss: 0.771 | a_loss: 0.583
Train: Epoch [842/2000], Step [90/158]| g_loss: 0.797| d_loss: 0.637| gp_loss: 0.058| r_loss: 0.047| p_loss: 0.234| v_loss: 0.040| per_loss: 0.739 | a_loss: 0.519
Train: Epoch [842/2000], Step [120/158]| g_loss: 0.883| d_loss: 0.461| gp_loss: 0.058| r_loss: 0.045| p_loss: 0.232| v_loss: 0.040| per_loss: 0.760 | a_loss: 0.607
Train: Epoch [842/2000], Step [150/158]| g_loss: 0.819| d_loss: 0.597| gp_loss: 0.060| r_loss: 0.048| p_loss: 0.229| v_loss: 0.041| per_loss: 0.767 | a_loss: 0.539
Train: Epoch [843/2000], Step [30/158]| g_loss: 0.861| d_loss: 0.705| gp_loss: 0.185| r_loss: 0.046| p_loss: 0.235| v_loss: 0.041| per_loss: 0.799 | a_loss: 0.577
Train: Epoch [843/2000], Step [60/158]| g_loss: 0.769| d_loss: 0.670| gp_loss: 0.057| r_loss: 0.044| p_loss: 0.232| v_loss: 0.040| per_loss: 0.781 | a_loss: 0.490
Train: Epoch [843/2000], Step [90/158]| g_loss: 0.886| d_loss: 0.534| gp_loss: 0.055| r_loss: 0.047| p_loss: 0.240| v_loss: 0.041| per_loss: 0.768 | a_loss: 0.601
Train: Epoch [843/2000], Step [120/158]| g_loss: 0.886| d_loss: 0.579| gp_loss: 0.058| r_loss: 0.047| p_loss: 0.241| v_loss: 0.040| per_loss: 0.785 | a_loss: 0.601
Train: Epoch [843/2000], Step [150/158]| g_loss: 0.858| d_loss: 0.539| gp_loss: 0.056| r_loss: 0.045| p_loss: 0.226| v_loss: 0.039| per_loss: 0.725 | a_loss: 0.589
Train: Epoch [844/2000], Step [30/158]| g_loss: 0.794| d_loss: 0.757| gp_loss: 0.122| r_loss: 0.046| p_loss: 0.235| v_loss: 0.039| per_loss: 0.776 | a_loss: 0.514
Train: Epoch [844/2000], Step [60/158]| g_loss: 0.820| d_loss: 0.579| gp_loss: 0.058| r_loss: 0.046| p_loss: 0.240| v_loss: 0.041| per_loss: 0.777 | a_loss: 0.535
Train: Epoch [844/2000], Step [90/158]| g_loss: 0.842| d_loss: 0.638| gp_loss: 0.057| r_loss: 0.045| p_loss: 0.229| v_loss: 0.039| per_loss: 0.726 | a_loss: 0.571
Train: Epoch [844/2000], Step [120/158]| g_loss: 0.840| d_loss: 0.578| gp_loss: 0.056| r_loss: 0.044| p_loss: 0.234| v_loss: 0.041| per_loss: 0.758 | a_loss: 0.562
Train: Epoch [844/2000], Step [150/158]| g_loss: 0.859| d_loss: 0.573| gp_loss: 0.058| r_loss: 0.047| p_loss: 0.242| v_loss: 0.042| per_loss: 0.744 | a_loss: 0.575
Train: Epoch [845/2000], Step [30/158]| g_loss: 0.823| d_loss: 0.668| gp_loss: 0.133| r_loss: 0.046| p_loss: 0.227| v_loss: 0.040| per_loss: 0.751 | a_loss: 0.549
Train: Epoch [845/2000], Step [60/158]| g_loss: 0.859| d_loss: 0.564| gp_loss: 0.050| r_loss: 0.046| p_loss: 0.226| v_loss: 0.039| per_loss: 0.751 | a_loss: 0.586
Train: Epoch [845/2000], Step [90/158]| g_loss: 0.844| d_loss: 0.558| gp_loss: 0.051| r_loss: 0.044| p_loss: 0.236| v_loss: 0.040| per_loss: 0.789 | a_loss: 0.563
Train: Epoch [845/2000], Step [120/158]| g_loss: 0.825| d_loss: 0.630| gp_loss: 0.060| r_loss: 0.044| p_loss: 0.233| v_loss: 0.039| per_loss: 0.763 | a_loss: 0.549
Train: Epoch [845/2000], Step [150/158]| g_loss: 0.815| d_loss: 0.618| gp_loss: 0.057| r_loss: 0.045| p_loss: 0.235| v_loss: 0.040| per_loss: 0.763 | a_loss: 0.536
Train: Epoch [846/2000], Step [30/158]| g_loss: 0.843| d_loss: 0.720| gp_loss: 0.159| r_loss: 0.047| p_loss: 0.241| v_loss: 0.039| per_loss: 0.755 | a_loss: 0.561
Train: Epoch [846/2000], Step [60/158]| g_loss: 0.873| d_loss: 0.552| gp_loss: 0.056| r_loss: 0.046| p_loss: 0.230| v_loss: 0.040| per_loss: 0.737 | a_loss: 0.598
Train: Epoch [846/2000], Step [90/158]| g_loss: 0.887| d_loss: 0.520| gp_loss: 0.055| r_loss: 0.043| p_loss: 0.220| v_loss: 0.040| per_loss: 0.779 | a_loss: 0.616
Train: Epoch [846/2000], Step [120/158]| g_loss: 0.788| d_loss: 0.648| gp_loss: 0.052| r_loss: 0.044| p_loss: 0.229| v_loss: 0.039| per_loss: 0.722 | a_loss: 0.518
Train: Epoch [846/2000], Step [150/158]| g_loss: 0.832| d_loss: 0.628| gp_loss: 0.057| r_loss: 0.046| p_loss: 0.236| v_loss: 0.041| per_loss: 0.760 | a_loss: 0.551
Train: Epoch [847/2000], Step [30/158]| g_loss: 0.817| d_loss: 0.694| gp_loss: 0.145| r_loss: 0.047| p_loss: 0.254| v_loss: 0.041| per_loss: 0.767 | a_loss: 0.526
Train: Epoch [847/2000], Step [60/158]| g_loss: 0.879| d_loss: 0.553| gp_loss: 0.052| r_loss: 0.045| p_loss: 0.239| v_loss: 0.040| per_loss: 0.764 | a_loss: 0.598
Train: Epoch [847/2000], Step [90/158]| g_loss: 0.858| d_loss: 0.585| gp_loss: 0.057| r_loss: 0.048| p_loss: 0.234| v_loss: 0.040| per_loss: 0.738 | a_loss: 0.579
Train: Epoch [847/2000], Step [120/158]| g_loss: 0.741| d_loss: 0.686| gp_loss: 0.056| r_loss: 0.043| p_loss: 0.232| v_loss: 0.040| per_loss: 0.777 | a_loss: 0.465
Train: Epoch [847/2000], Step [150/158]| g_loss: 0.892| d_loss: 0.573| gp_loss: 0.052| r_loss: 0.045| p_loss: 0.237| v_loss: 0.041| per_loss: 0.753 | a_loss: 0.612
Train: Epoch [848/2000], Step [30/158]| g_loss: 0.816| d_loss: 0.661| gp_loss: 0.147| r_loss: 0.046| p_loss: 0.240| v_loss: 0.040| per_loss: 0.710 | a_loss: 0.538
Train: Epoch [848/2000], Step [60/158]| g_loss: 0.822| d_loss: 0.614| gp_loss: 0.054| r_loss: 0.043| p_loss: 0.228| v_loss: 0.039| per_loss: 0.769 | a_loss: 0.549
Train: Epoch [848/2000], Step [90/158]| g_loss: 0.824| d_loss: 0.627| gp_loss: 0.057| r_loss: 0.045| p_loss: 0.229| v_loss: 0.039| per_loss: 0.747 | a_loss: 0.550
Train: Epoch [848/2000], Step [120/158]| g_loss: 0.822| d_loss: 0.611| gp_loss: 0.058| r_loss: 0.046| p_loss: 0.235| v_loss: 0.039| per_loss: 0.764 | a_loss: 0.543
Train: Epoch [848/2000], Step [150/158]| g_loss: 0.842| d_loss: 0.602| gp_loss: 0.055| r_loss: 0.042| p_loss: 0.237| v_loss: 0.040| per_loss: 0.760 | a_loss: 0.566
Train: Epoch [849/2000], Step [30/158]| g_loss: 0.863| d_loss: 0.654| gp_loss: 0.128| r_loss: 0.046| p_loss: 0.244| v_loss: 0.040| per_loss: 0.771 | a_loss: 0.578
Train: Epoch [849/2000], Step [60/158]| g_loss: 0.855| d_loss: 0.601| gp_loss: 0.051| r_loss: 0.046| p_loss: 0.240| v_loss: 0.042| per_loss: 0.732 | a_loss: 0.574
Train: Epoch [849/2000], Step [90/158]| g_loss: 0.821| d_loss: 0.586| gp_loss: 0.052| r_loss: 0.043| p_loss: 0.231| v_loss: 0.040| per_loss: 0.764 | a_loss: 0.546
Train: Epoch [849/2000], Step [120/158]| g_loss: 0.818| d_loss: 0.642| gp_loss: 0.054| r_loss: 0.045| p_loss: 0.239| v_loss: 0.040| per_loss: 0.728 | a_loss: 0.541
Train: Epoch [849/2000], Step [150/158]| g_loss: 0.795| d_loss: 0.609| gp_loss: 0.054| r_loss: 0.046| p_loss: 0.233| v_loss: 0.038| per_loss: 0.753 | a_loss: 0.519
Train: Epoch [850/2000], Step [30/158]| g_loss: 0.835| d_loss: 0.694| gp_loss: 0.113| r_loss: 0.046| p_loss: 0.242| v_loss: 0.038| per_loss: 0.752 | a_loss: 0.554
Train: Epoch [850/2000], Step [60/158]| g_loss: 0.822| d_loss: 0.608| gp_loss: 0.055| r_loss: 0.046| p_loss: 0.236| v_loss: 0.040| per_loss: 0.736 | a_loss: 0.545
Train: Epoch [850/2000], Step [90/158]| g_loss: 0.752| d_loss: 0.690| gp_loss: 0.054| r_loss: 0.046| p_loss: 0.239| v_loss: 0.040| per_loss: 0.749 | a_loss: 0.472
Train: Epoch [850/2000], Step [120/158]| g_loss: 0.947| d_loss: 0.464| gp_loss: 0.056| r_loss: 0.044| p_loss: 0.231| v_loss: 0.042| per_loss: 0.746 | a_loss: 0.672
Train: Epoch [850/2000], Step [150/158]| g_loss: 0.748| d_loss: 0.684| gp_loss: 0.056| r_loss: 0.045| p_loss: 0.225| v_loss: 0.040| per_loss: 0.761 | a_loss: 0.475
Test: Epoch [850/2000]| g_loss: 0.485| r_loss: 0.061| p_loss: 0.628| v_loss: 0.040
Train: Epoch [851/2000], Step [30/158]| g_loss: 0.822| d_loss: 0.615| gp_loss: 0.057| r_loss: 0.044| p_loss: 0.238| v_loss: 0.041| per_loss: 0.738 | a_loss: 0.543
Train: Epoch [851/2000], Step [60/158]| g_loss: 0.843| d_loss: 0.592| gp_loss: 0.055| r_loss: 0.048| p_loss: 0.237| v_loss: 0.040| per_loss: 0.759 | a_loss: 0.561
Train: Epoch [851/2000], Step [90/158]| g_loss: 0.869| d_loss: 0.592| gp_loss: 0.056| r_loss: 0.046| p_loss: 0.238| v_loss: 0.040| per_loss: 0.766 | a_loss: 0.587
Train: Epoch [851/2000], Step [120/158]| g_loss: 0.838| d_loss: 0.597| gp_loss: 0.056| r_loss: 0.046| p_loss: 0.236| v_loss: 0.038| per_loss: 0.724 | a_loss: 0.564
Train: Epoch [851/2000], Step [150/158]| g_loss: 0.781| d_loss: 0.598| gp_loss: 0.056| r_loss: 0.044| p_loss: 0.232| v_loss: 0.041| per_loss: 0.769 | a_loss: 0.504
Train: Epoch [852/2000], Step [30/158]| g_loss: 0.837| d_loss: 0.666| gp_loss: 0.130| r_loss: 0.043| p_loss: 0.226| v_loss: 0.040| per_loss: 0.757 | a_loss: 0.565
Train: Epoch [852/2000], Step [60/158]| g_loss: 0.779| d_loss: 0.613| gp_loss: 0.055| r_loss: 0.042| p_loss: 0.227| v_loss: 0.040| per_loss: 0.713 | a_loss: 0.512
Train: Epoch [852/2000], Step [90/158]| g_loss: 0.857| d_loss: 0.527| gp_loss: 0.055| r_loss: 0.044| p_loss: 0.223| v_loss: 0.039| per_loss: 0.718 | a_loss: 0.591
Train: Epoch [852/2000], Step [120/158]| g_loss: 0.821| d_loss: 0.612| gp_loss: 0.059| r_loss: 0.046| p_loss: 0.235| v_loss: 0.040| per_loss: 0.741 | a_loss: 0.543
Train: Epoch [852/2000], Step [150/158]| g_loss: 0.884| d_loss: 0.575| gp_loss: 0.053| r_loss: 0.044| p_loss: 0.229| v_loss: 0.040| per_loss: 0.783 | a_loss: 0.608
Train: Epoch [853/2000], Step [30/158]| g_loss: 0.885| d_loss: 0.649| gp_loss: 0.143| r_loss: 0.046| p_loss: 0.237| v_loss: 0.040| per_loss: 0.760 | a_loss: 0.605
Train: Epoch [853/2000], Step [60/158]| g_loss: 0.920| d_loss: 0.506| gp_loss: 0.048| r_loss: 0.045| p_loss: 0.233| v_loss: 0.041| per_loss: 0.768 | a_loss: 0.641
Train: Epoch [853/2000], Step [90/158]| g_loss: 0.792| d_loss: 0.650| gp_loss: 0.054| r_loss: 0.046| p_loss: 0.239| v_loss: 0.041| per_loss: 0.751 | a_loss: 0.510
Train: Epoch [853/2000], Step [120/158]| g_loss: 0.766| d_loss: 0.651| gp_loss: 0.056| r_loss: 0.044| p_loss: 0.237| v_loss: 0.042| per_loss: 0.746 | a_loss: 0.487
Train: Epoch [853/2000], Step [150/158]| g_loss: 0.792| d_loss: 0.642| gp_loss: 0.058| r_loss: 0.044| p_loss: 0.240| v_loss: 0.039| per_loss: 0.740 | a_loss: 0.515
Train: Epoch [854/2000], Step [30/158]| g_loss: 0.824| d_loss: 0.663| gp_loss: 0.096| r_loss: 0.044| p_loss: 0.230| v_loss: 0.038| per_loss: 0.791 | a_loss: 0.548
Train: Epoch [854/2000], Step [60/158]| g_loss: 0.903| d_loss: 0.488| gp_loss: 0.052| r_loss: 0.044| p_loss: 0.233| v_loss: 0.040| per_loss: 0.735 | a_loss: 0.629
Train: Epoch [854/2000], Step [90/158]| g_loss: 0.837| d_loss: 0.585| gp_loss: 0.054| r_loss: 0.045| p_loss: 0.231| v_loss: 0.041| per_loss: 0.728 | a_loss: 0.562
Train: Epoch [854/2000], Step [120/158]| g_loss: 0.770| d_loss: 0.727| gp_loss: 0.055| r_loss: 0.045| p_loss: 0.232| v_loss: 0.039| per_loss: 0.739 | a_loss: 0.495
Train: Epoch [854/2000], Step [150/158]| g_loss: 0.808| d_loss: 0.631| gp_loss: 0.059| r_loss: 0.046| p_loss: 0.235| v_loss: 0.040| per_loss: 0.737 | a_loss: 0.531
Train: Epoch [855/2000], Step [30/158]| g_loss: 0.843| d_loss: 0.667| gp_loss: 0.151| r_loss: 0.045| p_loss: 0.236| v_loss: 0.042| per_loss: 0.749 | a_loss: 0.564
Train: Epoch [855/2000], Step [60/158]| g_loss: 0.901| d_loss: 0.519| gp_loss: 0.052| r_loss: 0.042| p_loss: 0.234| v_loss: 0.040| per_loss: 0.756 | a_loss: 0.626
Train: Epoch [855/2000], Step [90/158]| g_loss: 0.817| d_loss: 0.658| gp_loss: 0.054| r_loss: 0.047| p_loss: 0.238| v_loss: 0.040| per_loss: 0.718 | a_loss: 0.539
Train: Epoch [855/2000], Step [120/158]| g_loss: 0.827| d_loss: 0.589| gp_loss: 0.054| r_loss: 0.046| p_loss: 0.244| v_loss: 0.040| per_loss: 0.777 | a_loss: 0.541
Train: Epoch [855/2000], Step [150/158]| g_loss: 0.848| d_loss: 0.629| gp_loss: 0.059| r_loss: 0.044| p_loss: 0.243| v_loss: 0.041| per_loss: 0.742 | a_loss: 0.567
Train: Epoch [856/2000], Step [30/158]| g_loss: 0.802| d_loss: 0.678| gp_loss: 0.148| r_loss: 0.043| p_loss: 0.225| v_loss: 0.039| per_loss: 0.778 | a_loss: 0.529
Train: Epoch [856/2000], Step [60/158]| g_loss: 0.889| d_loss: 0.511| gp_loss: 0.050| r_loss: 0.046| p_loss: 0.234| v_loss: 0.040| per_loss: 0.738 | a_loss: 0.613
Train: Epoch [856/2000], Step [90/158]| g_loss: 0.847| d_loss: 0.552| gp_loss: 0.053| r_loss: 0.044| p_loss: 0.224| v_loss: 0.039| per_loss: 0.758 | a_loss: 0.577
Train: Epoch [856/2000], Step [120/158]| g_loss: 0.731| d_loss: 0.702| gp_loss: 0.057| r_loss: 0.045| p_loss: 0.227| v_loss: 0.038| per_loss: 0.727 | a_loss: 0.462
Train: Epoch [856/2000], Step [150/158]| g_loss: 0.851| d_loss: 0.607| gp_loss: 0.054| r_loss: 0.044| p_loss: 0.230| v_loss: 0.040| per_loss: 0.728 | a_loss: 0.579
Train: Epoch [857/2000], Step [30/158]| g_loss: 0.801| d_loss: 0.674| gp_loss: 0.147| r_loss: 0.042| p_loss: 0.223| v_loss: 0.039| per_loss: 0.733 | a_loss: 0.535
Train: Epoch [857/2000], Step [60/158]| g_loss: 0.850| d_loss: 0.550| gp_loss: 0.053| r_loss: 0.042| p_loss: 0.218| v_loss: 0.039| per_loss: 0.747 | a_loss: 0.585
Train: Epoch [857/2000], Step [90/158]| g_loss: 0.829| d_loss: 0.631| gp_loss: 0.055| r_loss: 0.047| p_loss: 0.228| v_loss: 0.040| per_loss: 0.706 | a_loss: 0.557
Train: Epoch [857/2000], Step [120/158]| g_loss: 0.844| d_loss: 0.610| gp_loss: 0.053| r_loss: 0.042| p_loss: 0.213| v_loss: 0.040| per_loss: 0.756 | a_loss: 0.581
Train: Epoch [857/2000], Step [150/158]| g_loss: 0.783| d_loss: 0.626| gp_loss: 0.055| r_loss: 0.047| p_loss: 0.236| v_loss: 0.042| per_loss: 0.751 | a_loss: 0.501
Train: Epoch [858/2000], Step [30/158]| g_loss: 0.772| d_loss: 0.736| gp_loss: 0.146| r_loss: 0.043| p_loss: 0.231| v_loss: 0.041| per_loss: 0.778 | a_loss: 0.495
Train: Epoch [858/2000], Step [60/158]| g_loss: 0.813| d_loss: 0.648| gp_loss: 0.050| r_loss: 0.045| p_loss: 0.236| v_loss: 0.040| per_loss: 0.752 | a_loss: 0.535
Train: Epoch [858/2000], Step [90/158]| g_loss: 0.835| d_loss: 0.588| gp_loss: 0.059| r_loss: 0.047| p_loss: 0.228| v_loss: 0.039| per_loss: 0.739 | a_loss: 0.560
Train: Epoch [858/2000], Step [120/158]| g_loss: 0.838| d_loss: 0.557| gp_loss: 0.057| r_loss: 0.043| p_loss: 0.221| v_loss: 0.038| per_loss: 0.754 | a_loss: 0.571
Train: Epoch [858/2000], Step [150/158]| g_loss: 0.826| d_loss: 0.585| gp_loss: 0.055| r_loss: 0.044| p_loss: 0.223| v_loss: 0.039| per_loss: 0.719 | a_loss: 0.560
Train: Epoch [859/2000], Step [30/158]| g_loss: 0.774| d_loss: 0.829| gp_loss: 0.216| r_loss: 0.044| p_loss: 0.231| v_loss: 0.040| per_loss: 0.756 | a_loss: 0.499
Train: Epoch [859/2000], Step [60/158]| g_loss: 0.891| d_loss: 0.547| gp_loss: 0.050| r_loss: 0.043| p_loss: 0.233| v_loss: 0.040| per_loss: 0.759 | a_loss: 0.615
Train: Epoch [859/2000], Step [90/158]| g_loss: 0.855| d_loss: 0.516| gp_loss: 0.051| r_loss: 0.046| p_loss: 0.229| v_loss: 0.042| per_loss: 0.713 | a_loss: 0.580
Train: Epoch [859/2000], Step [120/158]| g_loss: 0.812| d_loss: 0.617| gp_loss: 0.054| r_loss: 0.044| p_loss: 0.225| v_loss: 0.039| per_loss: 0.739 | a_loss: 0.543
Train: Epoch [859/2000], Step [150/158]| g_loss: 0.820| d_loss: 0.574| gp_loss: 0.052| r_loss: 0.044| p_loss: 0.226| v_loss: 0.039| per_loss: 0.753 | a_loss: 0.548
Train: Epoch [860/2000], Step [30/158]| g_loss: 0.818| d_loss: 0.691| gp_loss: 0.104| r_loss: 0.041| p_loss: 0.228| v_loss: 0.041| per_loss: 0.792 | a_loss: 0.543
Train: Epoch [860/2000], Step [60/158]| g_loss: 0.755| d_loss: 0.658| gp_loss: 0.056| r_loss: 0.045| p_loss: 0.229| v_loss: 0.040| per_loss: 0.709 | a_loss: 0.484
Train: Epoch [860/2000], Step [90/158]| g_loss: 0.817| d_loss: 0.622| gp_loss: 0.054| r_loss: 0.044| p_loss: 0.228| v_loss: 0.038| per_loss: 0.718 | a_loss: 0.549
Train: Epoch [860/2000], Step [120/158]| g_loss: 0.908| d_loss: 0.526| gp_loss: 0.055| r_loss: 0.044| p_loss: 0.213| v_loss: 0.038| per_loss: 0.738 | a_loss: 0.646
Train: Epoch [860/2000], Step [150/158]| g_loss: 0.824| d_loss: 0.569| gp_loss: 0.053| r_loss: 0.044| p_loss: 0.224| v_loss: 0.038| per_loss: 0.768 | a_loss: 0.552
Train: Epoch [861/2000], Step [30/158]| g_loss: 0.832| d_loss: 0.680| gp_loss: 0.148| r_loss: 0.043| p_loss: 0.215| v_loss: 0.039| per_loss: 0.781 | a_loss: 0.565
Train: Epoch [861/2000], Step [60/158]| g_loss: 0.876| d_loss: 0.503| gp_loss: 0.052| r_loss: 0.044| p_loss: 0.223| v_loss: 0.039| per_loss: 0.754 | a_loss: 0.606
Train: Epoch [861/2000], Step [90/158]| g_loss: 0.818| d_loss: 0.627| gp_loss: 0.055| r_loss: 0.044| p_loss: 0.228| v_loss: 0.041| per_loss: 0.715 | a_loss: 0.547
Train: Epoch [861/2000], Step [120/158]| g_loss: 0.820| d_loss: 0.602| gp_loss: 0.048| r_loss: 0.045| p_loss: 0.230| v_loss: 0.039| per_loss: 0.731 | a_loss: 0.548
Train: Epoch [861/2000], Step [150/158]| g_loss: 0.819| d_loss: 0.630| gp_loss: 0.057| r_loss: 0.044| p_loss: 0.233| v_loss: 0.039| per_loss: 0.721 | a_loss: 0.547
Train: Epoch [862/2000], Step [30/158]| g_loss: 0.802| d_loss: 0.684| gp_loss: 0.129| r_loss: 0.044| p_loss: 0.227| v_loss: 0.040| per_loss: 0.753 | a_loss: 0.529
Train: Epoch [862/2000], Step [60/158]| g_loss: 0.883| d_loss: 0.565| gp_loss: 0.048| r_loss: 0.046| p_loss: 0.229| v_loss: 0.039| per_loss: 0.723 | a_loss: 0.611
Train: Epoch [862/2000], Step [90/158]| g_loss: 0.775| d_loss: 0.621| gp_loss: 0.051| r_loss: 0.042| p_loss: 0.226| v_loss: 0.039| per_loss: 0.740 | a_loss: 0.506
Train: Epoch [862/2000], Step [120/158]| g_loss: 0.824| d_loss: 0.581| gp_loss: 0.051| r_loss: 0.043| p_loss: 0.219| v_loss: 0.039| per_loss: 0.726 | a_loss: 0.560
Train: Epoch [862/2000], Step [150/158]| g_loss: 0.788| d_loss: 0.622| gp_loss: 0.052| r_loss: 0.044| p_loss: 0.223| v_loss: 0.039| per_loss: 0.749 | a_loss: 0.518
Train: Epoch [863/2000], Step [30/158]| g_loss: 0.826| d_loss: 0.728| gp_loss: 0.197| r_loss: 0.041| p_loss: 0.221| v_loss: 0.039| per_loss: 0.770 | a_loss: 0.558
Train: Epoch [863/2000], Step [60/158]| g_loss: 0.857| d_loss: 0.578| gp_loss: 0.051| r_loss: 0.046| p_loss: 0.238| v_loss: 0.042| per_loss: 0.741 | a_loss: 0.576
